,DateTime,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day
3790,15-08-2004 16:00,771,3,652,1223,1239,440,37.9,15.9,1.0296,2004,8,15
3791,15-08-2004 17:00,799,3.1,658,1216,1254,461,36.7,17.1,1.0398,2004,8,15
3792,15-08-2004 18:00,831,3.4,679,1143,1291,526,33.8,21.9,1.1303,2004,8,15
3793,15-08-2004 19:00,885,4.6,743,1016,1379,647,32.6,24.6,1.1885,2004,8,15
3794,15-08-2004 20:00,883,4.4,731,988,1384,693,30.6,28.4,1.2247,2004,8,15
3795,15-08-2004 21:00,906,5.5,790,936,1430,729,29.4,30.5,1.2288,2004,8,15
3796,15-08-2004 22:00,982,8.2,906,784,1561,1002,28.4,34.4,1.314,2004,8,15
3797,15-08-2004 23:00,892,5,766,880,1399,797,28.3,34.1,1.2951,2004,8,15
3798,16-08-2004 00:00,841,4,711,956,1367,685,27.8,35.2,1.2968,2004,8,16
3799,16-08-2004 01:00,859,3.7,693,988,1377,710,25.3,39.7,1.2656,2004,8,16
3800,16-08-2004 02:00,810,3.1,657,1016,1337,629,24.5,41.5,1.2589,2004,8,16
3801,16-08-2004 03:00,759,1.8,566,1175,1267,503,24.8,39.8,1.2231,2004,8,16
3802,16-08-2004 04:00,749,1.5,543,1238,1244,462,23.3,41.9,1.1856,2004,8,16
3803,16-08-2004 05:00,766,2.4,616,1163,1306,530,21.5,45.6,1.1558,2004,8,16
3804,16-08-2004 06:00,865,5.4,783,893,1446,838,21.3,47,1.1793,2004,8,16
3805,16-08-2004 07:00,924,8.5,920,767,1534,946,22.2,45,1.1867,2004,8,16
3806,16-08-2004 08:00,973,10.9,1010,722,1616,1014,23.6,40.8,1.1746,2004,8,16
3807,16-08-2004 09:00,1028,12,1048,719,1624,1135,27.1,32.4,1.1462,2004,8,16
3808,16-08-2004 10:00,979,10.6,999,796,1515,1027,33.4,20.1,1.0142,2004,8,16
3809,16-08-2004 11:00,892,7.4,874,923,1369,749,35.3,17,0.9546,2004,8,16
3810,16-08-2004 12:00,892,7.3,869,953,1363,632,37.4,14.7,0.9295,2004,8,16
3811,16-08-2004 13:00,836,4.6,741,1065,1277,479,38.6,14.6,0.9821,2004,8,16
3812,16-08-2004 14:00,824,4,708,1091,1256,463,35.8,17.8,1.0274,2004,8,16
3813,16-08-2004 15:00,825,3.8,702,1077,1267,458,38.4,16.4,1.0957,2004,8,16
3814,16-08-2004 16:00,871,5,761,1015,1346,520,39.7,15.3,1.0963,2004,8,16
3815,16-08-2004 17:00,903,6.9,853,930,1420,606,38.8,15.8,1.0706,2004,8,16
3816,16-08-2004 18:00,944,7,857,880,1463,631,35.2,22.3,1.2467,2004,8,16
3817,16-08-2004 19:00,969,6.8,850,857,1503,695,31.7,28.2,1.2962,2004,8,16
3818,16-08-2004 20:00,1005,8.5,919,788,1543,871,30.4,30.9,1.3219,2004,8,16
3819,16-08-2004 21:00,972,8,898,807,1508,879,29.5,32.1,1.3005,2004,8,16
3820,16-08-2004 22:00,960,5.7,798,854,1459,780,28,34.9,1.2989,2004,8,16
3821,16-08-2004 23:00,946,5.1,767,870,1443,728,28.2,36.6,1.3722,2004,8,16
3822,17-08-2004 00:00,959,5.5,787,830,1460,821,26.5,40.7,1.3873,2004,8,17
3823,17-08-2004 01:00,877,3.1,658,964,1349,663,28.3,36.7,1.3878,2004,8,17
3824,17-08-2004 02:00,867,2.9,645,1001,1385,656,25.7,43.8,1.4233,2004,8,17
3825,17-08-2004 03:00,836,2.6,626,1024,1397,639,24.3,49,1.4666,2004,8,17
3826,17-08-2004 04:00,820,2.2,597,1069,1346,603,24.3,48.3,1.4449,2004,8,17
3827,17-08-2004 05:00,828,2.5,618,1039,1354,560,23.6,49.2,1.4153,2004,8,17
3828,17-08-2004 06:00,929,5.6,791,841,1493,789,22.2,53.9,1.4201,2004,8,17
3829,17-08-2004 07:00,1118,12.9,1079,638,1761,1145,22.5,52.3,1.41,2004,8,17
3830,17-08-2004 08:00,1155,16,1181,580,1850,1302,24.3,47.8,1.4321,2004,8,17
3831,17-08-2004 09:00,1112,12.2,1058,654,1695,1297,27.3,40.7,1.4548,2004,8,17
3832,17-08-2004 10:00,1094,10,979,717,1633,1192,33.3,28.2,1.4189,2004,8,17
3833,17-08-2004 11:00,1022,7.8,890,803,1499,862,35.3,23.1,1.2989,2004,8,17
3834,17-08-2004 12:00,968,5.9,805,875,1391,649,36.1,21.3,1.2502,2004,8,17
3835,17-08-2004 13:00,978,6.6,840,852,1422,694,38.5,18,1.2055,2004,8,17
3836,17-08-2004 14:00,947,4.8,751,922,1358,595,36.5,20.8,1.2446,2004,8,17
3837,17-08-2004 15:00,997,5.9,808,870,1447,662,38.8,19.1,1.3035,2004,8,17
3838,17-08-2004 16:00,1026,6,813,843,1463,692,38.8,19.8,1.3513,2004,8,17
3839,17-08-2004 17:00,973,5,764,914,1373,619,38.1,19.7,1.2928,2004,8,17
3840,17-08-2004 18:00,925,4.2,721,969,1317,484,36.1,20.7,1.2151,2004,8,17
3841,17-08-2004 19:00,957,5,766,929,1380,516,32.8,24.3,1.1894,2004,8,17
3842,17-08-2004 20:00,1029,7.5,877,807,1489,776,30.4,29.8,1.2712,2004,8,17
3843,17-08-2004 21:00,1109,9.3,952,735,1601,1041,29.1,33.6,1.3314,2004,8,17
3844,17-08-2004 22:00,1105,10,977,692,1618,1138,28.6,35.7,1.3726,2004,8,17
3845,17-08-2004 23:00,1039,8.2,906,728,1545,1091,28,36.1,1.3425,2004,8,17
3846,18-08-2004 00:00,965,6.4,832,795,1455,978,25.8,39.5,1.2949,2004,8,18
3847,18-08-2004 01:00,955,6,812,823,1464,936,25.1,40.1,1.2544,2004,8,18
3848,18-08-2004 02:00,935,5.4,782,847,1428,867,24.4,42.5,1.2854,2004,8,18
3849,18-08-2004 03:00,902,4.4,735,890,1410,781,23,46.2,1.2783,2004,8,18
3850,18-08-2004 04:00,875,4.1,714,903,1379,746,22.5,46.7,1.261,2004,8,18
3851,18-08-2004 05:00,884,4.3,729,920,1389,837,22.9,45.7,1.2621,2004,8,18
3852,18-08-2004 06:00,942,6.3,825,870,1450,995,23.8,41.8,1.2149,2004,8,18
3853,18-08-2004 07:00,1077,10.9,1012,708,1633,1138,24.4,42.6,1.2866,2004,8,18
3854,18-08-2004 08:00,1040,11.2,1022,713,1624,998,27.3,36.8,1.3189,2004,8,18
3855,18-08-2004 09:00,982,6.5,836,840,1498,696,29.6,35.4,1.4426,2004,8,18
3856,18-08-2004 10:00,995,5.7,800,896,1501,615,34.6,28.3,1.5338,2004,8,18
3857,18-08-2004 11:00,1024,7,859,810,1576,710,33.1,32.6,1.6188,2004,8,18
3858,18-08-2004 12:00,1029,5.6,791,855,1567,651,33.3,33.1,1.6642,2004,8,18
3859,18-08-2004 13:00,1003,5.5,787,850,1518,636,34.6,30.1,1.6296,2004,8,18
3860,18-08-2004 14:00,987,5.4,782,875,1514,593,34.9,29.5,1.6275,2004,8,18
3861,18-08-2004 15:00,1023,7,859,810,1590,684,35.6,28.5,1.6293,2004,8,18
3862,18-08-2004 16:00,1023,7.4,875,785,1590,711,36.4,27.1,1.6226,2004,8,18
3863,18-08-2004 17:00,1064,9.1,942,735,1650,801,36.8,26.2,1.5984,2004,8,18
3864,18-08-2004 18:00,1042,8.9,936,759,1630,770,36.4,26.8,1.6038,2004,8,18
3865,18-08-2004 19:00,1059,9.2,947,733,1671,813,33.3,32.8,1.6527,2004,8,18
3866,18-08-2004 20:00,1050,8.5,921,743,1683,851,31.3,39.5,1.7798,2004,8,18
3867,18-08-2004 21:00,1025,7.9,896,738,1693,823,29.9,44.7,1.8511,2004,8,18
3868,18-08-2004 22:00,1029,6.1,816,804,1624,778,29.1,48.4,1.9186,2004,8,18
3869,18-08-2004 23:00,1055,6.4,831,769,1686,827,28,52.9,1.964,2004,8,18
3870,19-08-2004 00:00,1001,5.7,799,800,1642,753,27.7,53,1.9423,2004,8,19
3871,19-08-2004 01:00,936,4.4,730,864,1551,726,27.7,52.6,1.9202,2004,8,19
3872,19-08-2004 02:00,863,2.3,608,1035,1465,597,28.3,49.5,1.8782,2004,8,19
3873,19-08-2004 03:00,834,1.8,565,1187,1444,473,28.8,49,1.9112,2004,8,19
3874,19-08-2004 04:00,841,1.9,578,1144,1464,463,27.7,52.5,1.923,2004,8,19
3875,19-08-2004 05:00,871,2.4,611,1077,1494,526,27.5,53,1.9097,2004,8,19
3876,19-08-2004 06:00,962,4.7,747,862,1605,712,27.1,54.4,1.9168,2004,8,19
3877,19-08-2004 07:00,1083,7.8,889,725,1734,918,27.6,52.1,1.8936,2004,8,19
3878,19-08-2004 08:00,1061,7.8,891,721,1697,894,29,48.5,1.9133,2004,8,19
3879,19-08-2004 09:00,1012,6.3,824,803,1612,710,31,42.9,1.8909,2004,8,19
3880,19-08-2004 10:00,1031,6.5,834,793,1640,737,32.5,39.4,1.8982,2004,8,19
3881,19-08-2004 11:00,1011,6.1,816,830,1614,680,36.9,30.9,1.8934,2004,8,19
3882,19-08-2004 12:00,1009,6.3,824,822,1606,670,36.2,30.6,1.8105,2004,8,19
3883,19-08-2004 13:00,980,5.6,793,858,1549,654,37.7,27.7,1.778,2004,8,19
3884,19-08-2004 14:00,961,5.8,803,852,1552,618,37.1,27.2,1.6874,2004,8,19
3885,19-08-2004 15:00,966,5.4,784,870,1530,652,39.5,24.3,1.7216,2004,8,19
3886,19-08-2004 16:00,1022,6.8,849,813,1583,732,39.9,23.8,1.7127,2004,8,19
3887,19-08-2004 17:00,1091,9.3,953,723,1688,853,39.6,24.3,1.7255,2004,8,19
3888,19-08-2004 18:00,1063,8.5,919,735,1676,821,37.2,29.1,1.8185,2004,8,19
3889,19-08-2004 19:00,1116,9.3,952,702,1759,895,33.9,37.1,1.9264,2004,8,19
3890,19-08-2004 20:00,1101,7.4,875,722,1748,927,31.6,43.6,1.9944,2004,8,19
3891,19-08-2004 21:00,1072,6.4,831,757,1677,857,30.3,47.3,2.0034,2004,8,19
3892,19-08-2004 22:00,1080,7.8,890,723,1702,869,29.8,49.1,2.0248,2004,8,19
3893,19-08-2004 23:00,1005,5.6,792,809,1638,725,29,51.7,2.0375,2004,8,19
3894,20-08-2004 00:00,998,5.3,776,810,1608,665,28.5,52.1,2.0036,2004,8,20
3895,20-08-2004 01:00,1000,5,763,807,1619,680,27.7,53.7,1.9661,2004,8,20
3896,20-08-2004 02:00,932,4.2,720,859,1562,605,27.4,53.5,1.9267,2004,8,20
3897,20-08-2004 03:00,808,1.4,539,1206,1383,427,28.5,48.7,1.872,2004,8,20
3898,20-08-2004 04:00,795,1,494,1398,1353,400,28.9,48.4,1.8982,2004,8,20
3899,20-08-2004 05:00,886,2.4,613,1075,1484,522,27.1,54.8,1.9309,2004,8,20
3900,20-08-2004 06:00,974,4.5,740,873,1595,703,26.1,59,1.9669,2004,8,20
3901,20-08-2004 07:00,1112,8.9,936,683,1792,965,26.7,58,2.0023,2004,8,20
3902,20-08-2004 08:00,1175,12.9,1080,591,1931,1102,27.9,54.9,2.0353,2004,8,20
3903,20-08-2004 09:00,1091,8.6,925,701,1753,1058,29.7,50.5,2.0767,2004,8,20
3904,20-08-2004 10:00,1066,7.8,890,747,1690,906,32.2,41.4,1.9624,2004,8,20
3905,20-08-2004 11:00,1031,7.7,887,777,1665,844,35.6,32.2,1.8408,2004,8,20
3906,20-08-2004 12:00,1004,7.3,868,772,1632,763,35.7,31.4,1.8025,2004,8,20
3907,20-08-2004 13:00,927,3.8,698,919,1537,555,35.5,34.9,1.9841,2004,8,20
3908,20-08-2004 14:00,924,3.3,673,960,1522,520,35,35.5,1.962,2004,8,20
3909,20-08-2004 15:00,912,3.3,671,964,1508,508,35.1,34.6,1.9255,2004,8,20
3910,20-08-2004 16:00,976,4.8,752,876,1561,545,36.8,30.5,1.8572,2004,8,20
3911,20-08-2004 17:00,989,5.7,798,840,1607,584,34.5,34.7,1.8667,2004,8,20
3912,20-08-2004 18:00,986,5.6,794,845,1619,590,33,38.1,1.8813,2004,8,20
3913,20-08-2004 19:00,984,5.7,800,836,1607,610,30.8,43.1,1.8761,2004,8,20
3914,20-08-2004 20:00,1000,7,857,767,1634,689,29.1,46.9,1.8652,2004,8,20
3915,20-08-2004 21:00,996,6.8,848,763,1657,713,28.2,49.8,1.8795,2004,8,20
3916,20-08-2004 22:00,1013,8.3,913,717,1685,785,27.5,50.4,1.823,2004,8,20
3917,20-08-2004 23:00,1004,6.9,851,767,1632,754,27.3,49.1,1.7503,2004,8,20
3918,21-08-2004 00:00,949,6,814,824,1563,653,26.7,46.7,1.6121,2004,8,21
3919,21-08-2004 01:00,895,5.4,783,863,1502,575,26,45,1.4913,2004,8,21
3920,21-08-2004 02:00,863,3.9,707,927,1407,537,25,47.3,1.4771,2004,8,21
3921,21-08-2004 03:00,786,2,587,1150,1300,413,25.3,44.3,1.4032,2004,8,21
3922,21-08-2004 04:00,792,2.2,597,1137,1320,417,24.3,46.3,1.3857,2004,8,21
3923,21-08-2004 05:00,816,3,653,1058,1332,486,24.8,43.4,1.3347,2004,8,21
3924,21-08-2004 06:00,826,3.5,682,1088,1342,532,24.5,40.6,1.2327,2004,8,21
3925,21-08-2004 07:00,826,3.8,698,1017,1331,542,25.7,36.9,1.1991,2004,8,21
3926,21-08-2004 08:00,809,3.2,664,1061,1323,459,26.8,35,1.2175,2004,8,21
3927,21-08-2004 09:00,809,2.6,624,1131,1309,415,28,34.9,1.3008,2004,8,21
3928,21-08-2004 10:00,853,3.5,681,1031,1368,457,29,34.1,1.3445,2004,8,21
3929,21-08-2004 11:00,814,3.1,657,1086,1332,429,30.4,30.8,1.3155,2004,8,21
3930,21-08-2004 12:00,807,3.1,658,1113,1328,428,32.4,26.3,1.2523,2004,8,21
3931,21-08-2004 13:00,811,3,653,1120,1336,423,31,28.9,1.277,2004,8,21
3932,21-08-2004 14:00,796,2.2,601,1171,1314,410,29.3,33.1,1.322,2004,8,21
3933,21-08-2004 15:00,833,3,649,1142,1354,437,26.9,35.2,1.2334,2004,8,21
3934,21-08-2004 16:00,856,3.5,684,1023,1368,520,28.1,34.2,1.2802,2004,8,21
3935,21-08-2004 17:00,830,3.7,696,1060,1328,461,28.5,29.4,1.1298,2004,8,21
3936,21-08-2004 18:00,883,5.4,782,958,1395,571,27.3,31,1.111,2004,8,21
3937,21-08-2004 19:00,965,8.9,936,808,1535,866,25.4,36.2,1.1562,2004,8,21
3938,21-08-2004 20:00,931,7.8,890,831,1474,841,24.6,38,1.158,2004,8,21
3939,21-08-2004 21:00,885,5.6,791,941,1425,706,24.3,41.6,1.2467,2004,8,21
3940,21-08-2004 22:00,900,5.2,773,944,1426,703,24.9,40.8,1.2696,2004,8,21
3941,21-08-2004 23:00,904,6.7,845,878,1483,775,23.8,44.7,1.3019,2004,8,21
3942,22-08-2004 00:00,944,8,900,809,1549,830,22.8,49.8,1.367,2004,8,22
3943,22-08-2004 01:00,907,6.4,832,868,1492,808,22.8,49.4,1.3568,2004,8,22
3944,22-08-2004 02:00,886,5.2,774,868,1486,815,20.9,57.4,1.4037,2004,8,22
3945,22-08-2004 03:00,882,5.1,767,856,1492,897,20.5,60.6,1.447,2004,8,22
3946,22-08-2004 04:00,843,4,713,917,1426,836,19.6,63.7,1.4396,2004,8,22
3947,22-08-2004 05:00,825,3.7,694,935,1415,774,19.4,64.5,1.4394,2004,8,22
3948,22-08-2004 06:00,791,2.8,638,1038,1389,698,18.6,67.4,1.4302,2004,8,22
3949,22-08-2004 07:00,856,4.5,735,936,1455,800,19.6,63.7,1.4419,2004,8,22
3950,22-08-2004 08:00,861,4.7,746,911,1448,771,21.7,56.4,1.4496,2004,8,22
3951,22-08-2004 09:00,924,6,814,830,1519,798,25.2,47.4,1.4978,2004,8,22
3952,22-08-2004 10:00,941,5.8,805,842,1512,755,30.4,34.1,1.4577,2004,8,22
3953,22-08-2004 11:00,879,5.2,775,899,1407,657,33.4,25.1,1.2665,2004,8,22
3954,22-08-2004 12:00,816,4.6,742,1009,1305,537,35.5,18.2,1.0376,2004,8,22
3955,22-08-2004 13:00,715,2.1,589,1286,1127,390,35.1,15.7,0.8757,2004,8,22
3956,22-08-2004 14:00,717,1.8,570,1326,1110,368,33.3,17.1,0.8592,2004,8,22
3957,22-08-2004 15:00,711,2.8,640,1224,1084,391,36.6,11.8,0.7107,2004,8,22
3958,22-08-2004 16:00,731,3.6,686,1212,1104,413,38.3,10,0.6591,2004,8,22
3959,22-08-2004 17:00,752,4,713,1163,1144,435,37.3,10.9,0.6846,2004,8,22
3960,22-08-2004 18:00,879,5.3,779,999,1347,535,34.6,20,1.0817,2004,8,22
3961,22-08-2004 19:00,922,7.4,874,851,1447,663,30.4,28.2,1.204,2004,8,22
3962,22-08-2004 20:00,958,8,900,782,1493,830,28.1,34.3,1.2821,2004,8,22
3963,22-08-2004 21:00,949,7.4,876,773,1500,911,26.5,36.6,1.2484,2004,8,22
3964,22-08-2004 22:00,922,6.1,818,826,1454,848,25.7,38.5,1.2548,2004,8,22
3965,22-08-2004 23:00,902,5.5,790,856,1428,799,24.7,41.6,1.2751,2004,8,22
3966,23-08-2004 00:00,932,6.2,820,817,1462,921,23.6,45.4,1.3067,2004,8,23
3967,23-08-2004 01:00,870,4.4,733,903,1392,762,23.4,46.3,1.3134,2004,8,23
3968,23-08-2004 02:00,812,3.4,675,995,1348,661,21.6,51.6,1.3171,2004,8,23
3969,23-08-2004 03:00,773,2.4,613,1065,1321,597,21.2,53.3,1.328,2004,8,23
3970,23-08-2004 04:00,769,2,582,1105,1306,616,20.6,55.1,1.3237,2004,8,23
3971,23-08-2004 05:00,763,2,583,1093,1288,596,22.1,49.6,1.3022,2004,8,23
3972,23-08-2004 06:00,809,3.8,701,997,1384,649,21.1,51.6,1.2784,2004,8,23
3973,23-08-2004 07:00,893,7.6,881,810,1486,792,21.8,48.6,1.2556,2004,8,23
3974,23-08-2004 08:00,1028,14.9,1146,638,1766,1080,21.7,49.1,1.2602,2004,8,23
3975,23-08-2004 09:00,1011,12,1051,702,1659,1087,25.3,41.7,1.3243,2004,8,23
3976,23-08-2004 10:00,994,9.2,947,764,1572,983,30.3,30.9,1.3096,2004,8,23
3977,23-08-2004 11:00,937,8.2,908,822,1466,826,32.9,24.9,1.2269,2004,8,23
3978,23-08-2004 12:00,902,5.9,808,912,1408,632,34.4,23.5,1.2541,2004,8,23
3979,23-08-2004 13:00,860,4.7,748,955,1344,532,34.3,22.5,1.1974,2004,8,23
3980,23-08-2004 14:00,843,4.1,716,1005,1305,496,33.4,21.6,1.0927,2004,8,23
3981,23-08-2004 15:00,872,4.9,760,979,1314,513,36.1,18.4,1.0827,2004,8,23
3982,23-08-2004 16:00,857,5.2,775,979,1258,512,37.3,15.4,0.9692,2004,8,23
3983,23-08-2004 17:00,922,7.5,878,880,1363,615,36.8,16.2,0.9922,2004,8,23
3984,23-08-2004 18:00,951,7.4,875,856,1406,600,34.9,20.9,1.1463,2004,8,23
3985,23-08-2004 19:00,962,7.8,891,813,1442,634,30.8,26.5,1.1603,2004,8,23
3986,23-08-2004 20:00,957,8.6,926,758,1480,830,28.9,28.3,1.1078,2004,8,23
3987,23-08-2004 21:00,928,6.5,837,808,1410,871,27,30.7,1.079,2004,8,23
3988,23-08-2004 22:00,895,6.8,846,819,1371,787,26.6,30.6,1.0459,2004,8,23
3989,23-08-2004 23:00,902,5.7,797,845,1355,841,26,33.1,1.0955,2004,8,23
3990,24-08-2004 00:00,904,5.8,801,852,1400,862,24.1,37.9,1.1204,2004,8,24
3991,24-08-2004 01:00,919,5.7,799,844,1409,881,22.2,43.1,1.1396,2004,8,24
3992,24-08-2004 02:00,812,3.2,663,982,1265,709,22.8,41.3,1.1284,2004,8,24
3993,24-08-2004 03:00,776,2.1,590,1099,1245,602,21.2,43.8,1.088,2004,8,24
3994,24-08-2004 04:00,762,1.7,563,1181,1208,492,21.7,42.6,1.0907,2004,8,24
3995,24-08-2004 05:00,786,2.8,642,1057,1270,592,20.2,47.1,1.1021,2004,8,24
3996,24-08-2004 06:00,868,5.7,798,866,1392,824,20.1,47.8,1.1093,2004,8,24
3997,24-08-2004 07:00,965,10,977,725,1515,1014,20.6,45.5,1.0925,2004,8,24
3998,24-08-2004 08:00,1049,14.5,1133,630,1662,1208,22.4,41.1,1.0979,2004,8,24
3999,24-08-2004 09:00,1008,9.9,973,714,1509,1178,25,36.6,1.143,2004,8,24
4000,24-08-2004 10:00,1008,11.2,1021,714,1549,1176,29.9,26.2,1.0891,2004,8,24
4001,24-08-2004 11:00,973,8.3,911,800,1441,891,32.9,21.8,1.0714,2004,8,24
4002,24-08-2004 12:00,964,9.5,959,787,1438,731,35,17.9,0.99,2004,8,24
4003,24-08-2004 13:00,923,7.1,862,875,1363,626,34.6,18.2,0.9832,2004,8,24
4004,24-08-2004 14:00,934,6,811,896,1343,553,33.8,22.8,1.1781,2004,8,24
4005,24-08-2004 15:00,1036,9.1,943,770,1509,770,36.3,19.5,1.1539,2004,8,24
4006,24-08-2004 16:00,1076,10.4,994,723,1549,938,38.3,17.9,1.181,2004,8,24
4007,24-08-2004 17:00,1055,8.7,927,757,1520,716,36.9,20.9,1.2864,2004,8,24
4008,24-08-2004 18:00,1081,9,938,728,1568,714,33.9,30,1.56,2004,8,24
4009,24-08-2004 19:00,1072,6.8,850,737,1604,702,29.8,43.4,1.7988,2004,8,24
4010,24-08-2004 20:00,1038,5.2,773,749,1568,687,27.5,50.4,1.8274,2004,8,24
4011,24-08-2004 21:00,1059,5.7,800,740,1604,739,27.5,50.4,1.8284,2004,8,24
4012,24-08-2004 22:00,1070,6.9,852,704,1639,867,28.1,48,1.7933,2004,8,24
4013,24-08-2004 23:00,1093,7.8,893,677,1678,927,26.9,49.6,1.7299,2004,8,24
4014,25-08-2004 00:00,1016,6.8,849,729,1609,872,26,48,1.5899,2004,8,25
4015,25-08-2004 01:00,988,6.3,825,756,1559,848,24.9,50.6,1.5747,2004,8,25
4016,25-08-2004 02:00,930,4.7,749,823,1464,777,23.7,53.2,1.5418,2004,8,25
4017,25-08-2004 03:00,815,2,584,1102,1363,513,24.5,50.9,1.5416,2004,8,25
4018,25-08-2004 04:00,884,3.6,686,908,1439,651,22.9,56.1,1.5492,2004,8,25
4019,25-08-2004 05:00,913,4.4,730,883,1493,774,23.3,55.5,1.5636,2004,8,25
4020,25-08-2004 06:00,994,6.4,829,784,1581,982,23.6,54.2,1.5583,2004,8,25
4021,25-08-2004 07:00,1173,11.9,1047,631,1815,1175,24.9,52.9,1.643,2004,8,25
4022,25-08-2004 08:00,1314,21,1325,499,2143,1390,26.4,50.8,1.7166,2004,8,25
4023,25-08-2004 09:00,1252,15.6,1168,557,1938,1352,28.1,47.4,1.7753,2004,8,25
4024,25-08-2004 10:00,1151,12.1,1053,623,1835,1152,30.2,43.2,1.823,2004,8,25
4025,25-08-2004 11:00,1122,9.3,951,687,1729,1022,31.2,41.9,1.871,2004,8,25
4026,25-08-2004 12:00,1111,8.7,927,707,1715,922,33.9,36,1.8692,2004,8,25
4027,25-08-2004 13:00,1058,7.9,894,736,1648,825,33.9,34.1,1.7754,2004,8,25
4028,25-08-2004 14:00,972,6.2,820,811,1535,630,34.4,30.6,1.6402,2004,8,25
4029,25-08-2004 15:00,985,6.3,826,808,1544,621,35.3,28.5,1.6034,2004,8,25
4030,25-08-2004 16:00,1004,6,814,808,1520,602,36.3,28.3,1.6851,2004,8,25
4031,25-08-2004 17:00,1030,7.9,897,733,1592,668,35.3,29.4,1.6577,2004,8,25
4032,25-08-2004 18:00,965,5.8,802,821,1504,564,32.5,34.1,1.6453,2004,8,25
4033,25-08-2004 19:00,987,6.3,824,793,1541,581,29.1,42.1,1.6695,2004,8,25
4034,25-08-2004 20:00,923,6,811,804,1434,604,27.8,35.6,1.3116,2004,8,25
4035,25-08-2004 21:00,872,6.3,824,853,1346,590,27,30,1.0542,2004,8,25
4036,25-08-2004 22:00,939,6.8,849,804,1479,650,26.3,37.3,1.2555,2004,8,25
4037,25-08-2004 23:00,954,7,855,792,1474,745,25.2,40.8,1.2877,2004,8,25
4038,26-08-2004 00:00,969,7,857,753,1485,821,24.3,43.3,1.2973,2004,8,26
4039,26-08-2004 01:00,882,5,763,879,1388,656,23.3,45.3,1.2794,2004,8,26
4040,26-08-2004 02:00,805,2.8,637,1048,1276,520,24.1,44,1.3034,2004,8,26
4041,26-08-2004 03:00,790,2.1,590,1122,1257,493,23.8,44.8,1.3061,2004,8,26
4042,26-08-2004 04:00,779,1.7,560,1189,1231,487,23,47.7,1.3232,2004,8,26
4043,26-08-2004 05:00,842,2.8,640,1070,1293,595,23.7,46.7,1.3501,2004,8,26
4044,26-08-2004 06:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4045,26-08-2004 07:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4046,26-08-2004 08:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4047,26-08-2004 09:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4048,26-08-2004 10:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4049,26-08-2004 11:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4050,26-08-2004 12:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4051,26-08-2004 13:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4052,26-08-2004 14:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4053,26-08-2004 15:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4054,26-08-2004 16:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4055,26-08-2004 17:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4056,26-08-2004 18:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4057,26-08-2004 19:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4058,26-08-2004 20:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4059,26-08-2004 21:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4060,26-08-2004 22:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4061,26-08-2004 23:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,26
4062,27-08-2004 00:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4063,27-08-2004 01:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4064,27-08-2004 02:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4065,27-08-2004 03:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4066,27-08-2004 04:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4067,27-08-2004 05:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4068,27-08-2004 06:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4069,27-08-2004 07:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4070,27-08-2004 08:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4071,27-08-2004 09:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
4072,27-08-2004 10:00,1060,8.8,932,823,1539,949,20.4,48.55,1.09875,2004,8,27
